Date,EWA,EWC
2019-07-17,17.364013671875,25.031490325927734
2019-07-18,17.456254959106445,25.118194580078125
2019-07-19,17.487001419067383,24.996809005737305
2019-07-22,17.456254959106445,24.996809005737305
2019-07-23,17.525436401367188,24.996809005737305
2019-07-24,17.533119201660156,25.07484245300293
2019-07-25,17.47162628173828,24.832069396972656
2019-07-26,17.433197021484375,24.88409996032715
2019-07-29,17.517749786376953,24.840744018554688
2019-07-30,17.364013671875,24.780048370361328
2019-07-31,17.225658416748047,24.615314483642578
2019-08-01,17.133420944213867,24.48525619506836
2019-08-02,17.064239501953125,24.329187393188477
2019-08-05,16.441625595092773,23.878326416015625
2019-08-06,16.326326370239258,23.965030670166016
2019-08-07,16.334012985229492,24.12976837158203
2019-08-08,16.610729217529297,24.459243774414062
2019-08-09,16.518489837646484,24.424562454223633
2019-08-12,16.387815475463867,24.19913101196289
2019-08-13,16.603042602539062,24.424562454223633
2019-08-14,16.211029052734375,23.774280548095703
2019-08-15,16.149534225463867,23.722257614135742
2019-08-16,16.31863784790039,24.034391403198242
2019-08-19,16.380130767822266,24.181793212890625
2019-08-20,16.433937072753906,24.01705551147461
2019-08-21,16.45699691772461,24.242483139038086
2019-08-22,16.4031925201416,24.147109985351562
2019-08-23,16.203338623046875,23.774280548095703
2019-08-26,16.31094741821289,23.999713897705078
2019-08-27,16.295581817626953,24.01705551147461
2019-08-28,16.34170150756836,24.155778884887695
2019-08-29,16.480056762695312,24.398548126220703
2019-08-30,16.66453742980957,24.44190216064453
2019-09-03,16.579984664916992,24.268495559692383
2019-09-04,16.764461517333984,24.54594612121582
2019-09-05,16.964313507080078,24.797393798828125
2019-09-06,17.087297439575195,24.823402404785156
2019-09-09,17.14110565185547,24.832069396972656
2019-09-10,17.14110565185547,24.93611717224121
2019-09-11,17.217971801757812,24.988136291503906
2019-09-12,17.287147521972656,24.996809005737305
2019-09-13,17.34095573425293,25.00547981262207
2019-09-16,17.287147521972656,25.126863479614258
2019-09-17,17.394760131835938,25.256921768188477
2019-09-18,17.264089584350586,25.170217514038086
2019-09-19,17.31020736694336,25.282936096191406
2019-09-20,17.202598571777344,25.282936096191406
2019-09-23,17.217971801757812,25.27426528930664
2019-09-24,17.15648078918457,25.17888832092285
2019-09-25,17.15648078918457,25.152881622314453
2019-09-26,17.125728607177734,25.109525680541992
2019-09-27,17.133420944213867,25.040159225463867
2019-09-30,17.102670669555664,25.057504653930664
2019-10-01,16.887447357177734,24.736696243286133
2019-10-02,16.487747192382812,24.346525192260742
2019-10-03,16.59535789489746,24.346525192260742
2019-10-04,16.77214813232422,24.528608322143555
2019-10-07,16.70296859741211,24.467914581298828
2019-10-08,16.579984664916992,24.242483139038086
2019-10-09,16.679908752441406,24.398548126220703
2019-10-10,16.818265914916992,24.54594612121582
2019-10-11,17.018117904663086,24.7540340423584
2019-10-14,16.8797607421875,24.67600440979004
2019-10-15,17.094982147216797,24.762706756591797
2019-10-16,17.15648078918457,24.771379470825195
2019-10-17,17.179536819458008,24.87542724609375
2019-10-18,17.15648078918457,24.788719177246094
2019-10-21,17.30252456665039,24.970800399780273
2019-10-22,17.30252456665039,24.944787979125977
2019-10-23,17.38707733154297,24.927448272705078
2019-10-24,17.394760131835938,24.979467391967773
2019-10-25,17.44856834411621,25.066171646118164
2019-10-28,17.525436401367188,25.057504653930664
2019-10-29,17.479312896728516,25.01415252685547
2019-10-30,17.46394157409668,24.996809005737305
2019-10-31,17.31789779663086,24.953458786010742
2019-11-01,17.49468994140625,25.170217514038086
2019-11-04,17.440881729125977,25.3523006439209
